avibase_id,mass_BB,elevation_min_BB,elevation_range_BB,elevation_max_BB,habitat_BB,primary_diet_BB,nest_type_BB,flightless_BB,trophic_niche_BB
AVIBASE-2ED22C83,72.75,1300.0,1700.0,3000.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-A3944A95,227.0,0.0,200.0,200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-183649E5,106.0,0.0,1200.0,1200.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-50B7979C,372.33333,0.0,2700.0,2700.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-DCB1B70D,385.0,100.0,1400.0,1500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-7171CA71,338.0,80.0,1720.0,1800.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-5892D240,477.0,,,1300.0,Riverine,Omnivore,CP,No,Omnivore
AVIBASE-5E05CF2C,337.25,0.0,1400.0,1400.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-EF5C2BE1,80.55,0.0,1200.0,1200.0,Forest,Carnivore,SA,No,Invertivore
AVIBASE-33D1F117,56.25,1000.0,800.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-7F74A595,79.16667,0.0,900.0,900.0,Forest,Omnivore,,No,Omnivore
AVIBASE-56D22505,97.5,500.0,500.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-99978F19,129.0,1200.0,850.0,2050.0,Forest,Herbivore,,No,Frugivore
AVIBASE-3E1D4D61,83.5,1560.0,545.0,2105.0,Forest,Herbivore,,No,Frugivore
AVIBASE-5309608B,72.1,1400.0,525.0,1925.0,Forest,Herbivore,,No,Frugivore
AVIBASE-DB7C4B4C,133.33333,2000.0,1000.0,3000.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-BE88CB54,125.5,1800.0,950.0,2750.0,Forest,Herbivore,,No,Frugivore
AVIBASE-756A7501,216.5,450.0,800.0,1250.0,Forest,Herbivore,,No,Frugivore
AVIBASE-7818C61C,190.66667,900.0,1500.0,2400.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-B5B626C7,171.5,0.0,1150.0,1150.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-C5682CE4,143.5,150.0,1450.0,1600.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-4E7079A1,66.0,0.0,700.0,700.0,Forest,Herbivore,,No,Frugivore
AVIBASE-0AEB98CC,64.0,0.0,600.0,600.0,Forest,Herbivore,NO,No,Frugivore
AVIBASE-6D5FE7C8,71.875,0.0,1700.0,1700.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-206E4EAA,78.0,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-EADC7DCB,58.05,0.0,1850.0,1850.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-35891611,65.0,0.0,300.0,300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-6F0076C1,52.5,0.0,800.0,800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-0B8453B7,54.5,0.0,400.0,400.0,Forest,Herbivore,,No,Frugivore
AVIBASE-65DFFBD4,87.75,0.0,300.0,300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-B4177148,303.33333,0.0,500.0,500.0,Riverine,Herbivore,CP,No,Frugivore
AVIBASE-FCFA9431,67.6,0.0,500.0,500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-93DBB062,53.8,0.0,400.0,400.0,Forest,Herbivore,,No,Frugivore
AVIBASE-5C47B2C6,61.5,0.0,900.0,900.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-4A9F7370,107.33333,0.0,900.0,900.0,Forest,Herbivore,,No,Frugivore
AVIBASE-1498FEE2,87.5,0.0,750.0,750.0,Coastal,Herbivore,,No,Frugivore
AVIBASE-353F2DD3,103.33333,0.0,750.0,750.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-3992E426,8.63333,0.0,500.0,500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-714DF6EC,7.375,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-CBFD1721,15.4,0.0,700.0,700.0,Woodland,Herbivore,,No,Frugivore
AVIBASE-AC2FFCAC,16.1,0.0,450.0,450.0,Forest,Carnivore,,No,Invertivore
AVIBASE-A0796435,18.25,0.0,700.0,700.0,Woodland,Carnivore,,No,Invertivore
AVIBASE-5937195C,14.2,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-83354540,17.3,1150.0,600.0,1750.0,Forest,Herbivore,,No,Frugivore
AVIBASE-05596C5C,17.775,1200.0,1200.0,2400.0,Forest,Herbivore,,No,Frugivore
AVIBASE-3E3BA0AA,15.5,930.0,970.0,1900.0,Forest,Herbivore,,No,Frugivore
AVIBASE-3B0EF11C,17.45,400.0,2200.0,2600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-F9CEDB91,19.8,0.0,500.0,500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-F4A5EA23,17.375,0.0,1500.0,1500.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-1987669E,17.23333,0.0,1500.0,1500.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-182E9FE2,25.25,0.0,1500.0,1500.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-2AC6282B,20.07833,800.0,10.0,810.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-51BCAA08,21.7,500.0,500.0,1000.0,Riverine,Herbivore,CP,No,Frugivore
AVIBASE-CFCE5A44,15.03333,0.0,1200.0,1200.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-2F4691A7,10.625,800.0,1200.0,2000.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-EA5755E6,8.36667,200.0,900.0,1100.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-DED4C1C1,11.48667,200.0,1385.0,1585.0,Forest,Herbivore,CP,No,Omnivore
AVIBASE-AE0C6B0E,11.75,0.0,1500.0,1500.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-85CE32B1,18.75,800.0,1300.0,2100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-DB094E7D,15.125,0.0,700.0,700.0,Woodland,Herbivore,,No,Frugivore
AVIBASE-DFF33128,18.0,0.0,1250.0,1250.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-A0E54EB9,14.8,,,1200.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-7C28B33B,9.7,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-E44EC9A5,9.925,0.0,1100.0,1100.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-995CF40D,8.35,0.0,500.0,500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-F70CF49B,7.0,0.0,200.0,200.0,Forest,Herbivore,,No,Frugivore
AVIBASE-5852C9A8,8.9,0.0,200.0,200.0,Forest,Herbivore,,No,Frugivore
AVIBASE-1717C993,8.5,500.0,1300.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-33C4A8B0,11.23333,0.0,500.0,500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-7BAF5701,,500.0,1200.0,1700.0,Forest,Herbivore,,No,Frugivore
AVIBASE-F4236ACB,9.82,500.0,1600.0,2100.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-9A003ACA,21.5,0.0,300.0,300.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-08F2D7DF,21.15,0.0,300.0,300.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-F8BBD894,22.0,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-091F833E,16.05,0.0,1000.0,1000.0,Woodland,Herbivore,PN,No,Frugivore
AVIBASE-9DF85999,19.23333,0.0,700.0,700.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-84F26B47,17.73333,0.0,1200.0,1200.0,Woodland,Herbivore,PN,No,Frugivore
AVIBASE-3C01B44C,14.66,0.0,1100.0,1100.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-DD78BCB6,16.33333,0.0,300.0,300.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-3B5C0E15,16.45,0.0,300.0,300.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-8FB9A452,16.51667,0.0,600.0,600.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-D76775F3,13.66667,600.0,1300.0,1900.0,Forest,Herbivore,PN,No,Frugivore
AVIBASE-FCA41C81,9.4,0.0,200.0,200.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-B4FFD399,9.56667,300.0,1200.0,1500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-CA46A1E1,10.0,750.0,350.0,1100.0,Forest,Herbivore,,No,Frugivore
AVIBASE-F142A496,9.66,0.0,200.0,200.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-1C833562,13.04,0.0,2000.0,2000.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-8E3C83CC,24.5,500.0,1300.0,1800.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-AB0B75D8,15.88333,0.0,1050.0,1050.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-DA822C0A,17.56,0.0,1400.0,1400.0,Forest,Herbivore,,No,Frugivore
AVIBASE-1C713394,14.0,0.0,1350.0,1350.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-419C8303,12.86667,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-85750F2B,51.9,0.0,1200.0,1200.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-EB675DF1,69.15,0.0,700.0,700.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-36E5F06B,81.5,0.0,1200.0,1200.0,Forest,Herbivore,,No,Frugivore
AVIBASE-EA93E0B1,82.02,0.0,1500.0,1500.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-8B9C1238,,,,,Forest,Carnivore,,No,Invertivore
AVIBASE-FDC79991,30.05,0.0,300.0,300.0,Forest,Omnivore,,No,Omnivore
AVIBASE-5CA8A372,30.1,0.0,1450.0,1450.0,Forest,Omnivore,CV,No,Omnivore
AVIBASE-BB758322,32.85,0.0,1425.0,1425.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-9A159343,30.5,900.0,800.0,1700.0,Forest,Omnivore,,No,Omnivore
AVIBASE-32718B62,32.5,0.0,1800.0,1800.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-D54C8603,32.5,0.0,1500.0,1500.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-DC638A66,24.91667,0.0,1200.0,1200.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-7609CE39,47.9,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-8C350908,45.66667,0.0,900.0,900.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-57EC4803,10.05,0.0,500.0,500.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-F3AFDDC3,15.3,0.0,500.0,500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-C12DB91E,20.0,0.0,500.0,500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-73808E99,48.4,200.0,1630.0,1830.0,Forest,Herbivore,,No,Frugivore
AVIBASE-A13F03C6,46.88333,0.0,1300.0,1300.0,Forest,Omnivore,,No,Omnivore
AVIBASE-7F7A0ED6,8.5,0.0,1100.0,1100.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-5D61BA65,19.5,0.0,1500.0,1500.0,Woodland,Carnivore,SP,No,Invertivore
AVIBASE-4E9CE72A,,650.0,1050.0,1700.0,Forest,Carnivore,CV,No,Invertivore
AVIBASE-5CD02C41,,650.0,1050.0,1700.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-69B72BD0,15.7,1500.0,1500.0,3000.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-FECCFDAF,18.2,0.0,750.0,750.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-69D111A7,18.1,0.0,1500.0,1500.0,Woodland,Carnivore,SP,No,Invertivore
AVIBASE-3A6FE3D7,19.15,0.0,1000.0,1000.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-BBABBA53,20.66667,0.0,800.0,800.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-7CF1D272,17.75,300.0,2900.0,3200.0,Forest,Herbivore,SP,No,Frugivore
AVIBASE-CE997BBD,21.75,0.0,1900.0,1900.0,Woodland,Carnivore,SP,No,Invertivore
AVIBASE-FC849C19,18.5,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-0F9B6F63,19.75,700.0,1600.0,2300.0,Forest,Omnivore,SP,No,Omnivore
AVIBASE-822932F3,24.96667,800.0,1700.0,2500.0,Woodland,Omnivore,SP,No,Omnivore
AVIBASE-62E100BF,23.2,0.0,2500.0,2500.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-14726786,20.08,0.0,300.0,300.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-5B66BF7C,36.15,0.0,1000.0,1000.0,Forest,Omnivore,PN,No,Omnivore
AVIBASE-58599303,37.16667,0.0,1300.0,1300.0,Forest,Carnivore,SP,No,Invertivore
AVIBASE-DE6F8886,44.36667,0.0,2000.0,2000.0,Woodland,Carnivore,SP,No,Invertivore
AVIBASE-D7CCEB96,31.175,125.0,2575.0,2700.0,Woodland,Carnivore,SP,No,Invertivore
AVIBASE-7D41A02F,40.2,0.0,1800.0,1800.0,Forest,Omnivore,SP,No,Omnivore
AVIBASE-BE501122,41.5,400.0,700.0,1100.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-D12A2E74,23.5,400.0,600.0,1000.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-659CF5C6,13.95,0.0,1000.0,1000.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-AD9B9B18,18.72,0.0,1200.0,1200.0,Forest,Carnivore,,No,Invertivore
AVIBASE-98BD71E2,14.5,50.0,550.0,600.0,Forest,Carnivore,,No,Invertivore
AVIBASE-9C468DC3,13.93333,900.0,1200.0,2100.0,Forest,Carnivore,,No,Invertivore
AVIBASE-40F33966,11.2,0.0,1200.0,1200.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-EC9D7A78,10.05,0.0,600.0,600.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-608B8260,10.5,0.0,1000.0,1000.0,Woodland,Carnivore,PN,No,Invertivore
AVIBASE-B226B93B,6.975,0.0,1200.0,1200.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-05554FAE,937.66667,300.0,700.0,1000.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-952F5682,970.75,0.0,1000.0,1000.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-EA9FC4C7,24.0,600.0,700.0,1300.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-D3A5B317,43.625,0.0,500.0,500.0,Shrubland,Carnivore,DM,No,Invertivore
AVIBASE-242ABF25,136.33333,0.0,800.0,800.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-69B4F44B,135.0,0.0,800.0,800.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-52BD916C,133.5,0.0,800.0,800.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-D24C5470,209.0,0.0,1000.0,1000.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-128E6559,172.25,0.0,900.0,900.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-750BD451,176.66667,0.0,1800.0,1800.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-BE1B01A5,167.5,600.0,300.0,900.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-C190903B,178.25,2300.0,1360.0,3660.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-EFFD142D,127.75,1200.0,800.0,2000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-989FE32C,122.25,1600.0,700.0,2300.0,Forest,Herbivore,"CP,PL",No,Frugivore
AVIBASE-F6FFF57D,105.0,650.0,650.0,1300.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-E3562196,116.0,1100.0,700.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-98C0C634,76.5,700.0,290.0,990.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-A10A0999,173.4,850.0,550.0,1400.0,Forest,Herbivore,,No,Frugivore
AVIBASE-12CE6C35,138.75,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-A188556A,168.25,1200.0,250.0,1450.0,Forest,Herbivore,,No,Frugivore
AVIBASE-64F67694,103.75,0.0,900.0,900.0,Forest,Herbivore,HC,No,Frugivore
AVIBASE-5CF4CE65,222.75,0.0,1000.0,1000.0,Forest,Herbivore,HC,No,Frugivore
AVIBASE-2C118B44,135.0,0.0,500.0,500.0,Shrubland,Herbivore,HC,No,Frugivore
AVIBASE-0F4DA8F3,203.25,0.0,600.0,600.0,Shrubland,Herbivore,HC,No,Omnivore
AVIBASE-2F763AC6,140.25,0.0,500.0,500.0,Shrubland,Herbivore,CP,No,Frugivore
AVIBASE-E05381A1,123.75,0.0,1800.0,1800.0,Shrubland,Omnivore,HC,No,Omnivore
AVIBASE-93DAA1B3,153.5,0.0,500.0,500.0,Shrubland,Omnivore,,No,Omnivore
AVIBASE-F91FF9AA,20.7,300.0,900.0,1200.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-9686AA8F,16.25,1250.0,1750.0,3000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-DC00AA16,24.26667,0.0,1500.0,1500.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-76842795,24.0,0.0,1000.0,1000.0,Shrubland,Carnivore,,No,Invertivore
AVIBASE-F0A4903D,34.5,0.0,500.0,500.0,Woodland,Carnivore,,No,Invertivore
AVIBASE-B3CBAA5C,33.75,0.0,1000.0,1000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-49F0A05B,32.0,0.0,1000.0,1000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-C3E23BC4,7.5,100.0,700.0,800.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-71BBCB59,14.75,0.0,1000.0,1000.0,Forest,Carnivore,CV,No,Invertivore
AVIBASE-B1E93CFF,10.25,100.0,700.0,800.0,Forest,Carnivore,,No,Invertivore
AVIBASE-547E21A1,13.25,0.0,500.0,500.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-02B9E930,9.58333,0.0,500.0,500.0,Forest,Carnivore,PN,No,Invertivore
AVIBASE-549957F4,7.95,,,,Shrubland,Carnivore,,No,Invertivore
AVIBASE-468816FA,7.725,0.0,500.0,500.0,Shrubland,Carnivore,DM,No,Invertivore
AVIBASE-41FCF199,9.41667,0.0,500.0,500.0,Woodland,Carnivore,DM,No,Invertivore
AVIBASE-378EF7E4,9.91667,0.0,400.0,400.0,Forest,Carnivore,DM,No,Invertivore
AVIBASE-DAC72D07,11.33333,0.0,1400.0,1400.0,Shrubland,Carnivore,DM,No,Invertivore
AVIBASE-A334276B,9.68333,0.0,500.0,500.0,Shrubland,Carnivore,DM,No,Invertivore
AVIBASE-680AC77F,11.03333,0.0,500.0,500.0,Riverine,Carnivore,DM,No,Invertivore
AVIBASE-17EAFC11,10.15,0.0,2700.0,2700.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-0E9290F8,7.41667,0.0,500.0,500.0,Woodland,Carnivore,DM,No,Invertivore
AVIBASE-09FF44CF,6.875,0.0,500.0,500.0,Shrubland,Carnivore,DM,No,Invertivore
AVIBASE-4068F62F,12.4,2000.0,1000.0,3000.0,Forest,Carnivore,,No,Invertivore
AVIBASE-5C9D20AA,7.25,0.0,500.0,500.0,Shrubland,Carnivore,DM,No,Invertivore
AVIBASE-9723DB2C,6.16667,30.0,470.0,500.0,Grassland,Carnivore,DM,No,Invertivore
AVIBASE-66659A4B,5.1,0.0,500.0,500.0,Desert,Carnivore,,No,Invertivore
AVIBASE-DF425A48,18.16667,,,1000.0,Grassland,Omnivore,,No,Omnivore
AVIBASE-7187B6CF,30.25,0.0,500.0,500.0,Rock,Omnivore,DM,No,Omnivore
AVIBASE-51CF00C2,34.0,100.0,900.0,1000.0,Rock,Omnivore,DM,No,Omnivore
AVIBASE-715A8FDD,23.03333,0.0,500.0,500.0,Rock,Omnivore,,No,Omnivore
AVIBASE-63D1DCD1,22.5,0.0,500.0,500.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-0BCEFC8F,,,,,Grassland,Carnivore,,No,Invertivore
AVIBASE-A860A9AA,19.875,,,500.0,Woodland,Carnivore,DM,No,Invertivore
AVIBASE-DEF58D26,16.5,,,200.0,Grassland,Herbivore,DM,No,Granivore
AVIBASE-7157DFC1,23.6,0.0,500.0,500.0,Shrubland,Omnivore,"CP,DM",No,Omnivore
AVIBASE-C2A97FCD,21.9,,,,Shrubland,Carnivore,"CP,DM",No,Invertivore
AVIBASE-0E798C7D,21.0,,,1500.0,Shrubland,Omnivore,DM,No,Omnivore
AVIBASE-B6493526,21.25,100.0,451.0,551.0,Grassland,Omnivore,,No,Omnivore
AVIBASE-FC002FE5,20.5,900.0,1600.0,2500.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-1EF6616D,,2000.0,800.0,2800.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-A542D690,12.75,0.0,1200.0,1200.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-C5ACCD75,9.8,0.0,1000.0,1000.0,Shrubland,Herbivore,CP,No,Nectarivore
AVIBASE-CA49E4FB,12.08333,0.0,850.0,850.0,Forest,Carnivore,,No,Invertivore
AVIBASE-D7B7F99D,33.95,3000.0,720.0,3720.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-957638DE,42.0,3000.0,800.0,3800.0,Forest,Omnivore,,No,Omnivore
AVIBASE-3AD81505,,3050.0,1450.0,4500.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-5B865C89,14.125,1000.0,1100.0,2100.0,Forest,Carnivore,,No,Invertivore
AVIBASE-C1665D2D,19.83333,1500.0,1300.0,2800.0,Forest,Carnivore,,No,Invertivore
AVIBASE-6A3D1D01,21.25,1200.0,1600.0,2800.0,Forest,Carnivore,,No,Invertivore
AVIBASE-08196575,26.025,1340.0,2160.0,3500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-44C4C8B5,30.0,1200.0,950.0,2150.0,Forest,Carnivore,,No,Invertivore
AVIBASE-93334974,25.86667,1300.0,2450.0,3750.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-A35FBC5E,17.0,,,,Desert,Carnivore,CP,No,Invertivore
AVIBASE-6A8D3C1E,11.5,0.0,1000.0,1000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-484BD738,10.75,0.0,1000.0,1000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-AC1DDE03,9.0,0.0,1000.0,1000.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-54C1FDE5,14.0,0.0,1000.0,1000.0,Wetland,Carnivore,CP,No,Invertivore
AVIBASE-0C7BD256,24.7,700.0,1250.0,1950.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-F2B72743,11.45,0.0,600.0,600.0,Forest,Carnivore,"CP,PN",No,Invertivore
AVIBASE-D06D4369,10.95,0.0,1000.0,1000.0,Woodland,Carnivore,PN,No,Invertivore
AVIBASE-DA492C3A,9.28333,0.0,1000.0,1000.0,Woodland,Carnivore,CP,No,Invertivore
AVIBASE-0ECD9105,12.75,0.0,,,Forest,Omnivore,DM,No,Omnivore
AVIBASE-8C34DEDF,11.35,0.0,600.0,600.0,Shrubland,Herbivore,DM,No,Nectarivore
AVIBASE-A8B48179,43.0,0.0,1500.0,1500.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-4BAD0A39,18.33333,1100.0,1350.0,2450.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-4A044286,35.68,0.0,800.0,800.0,Forest,Omnivore,,No,Omnivore
AVIBASE-36762A28,55.58333,1200.0,1500.0,2700.0,Forest,Herbivore,,No,Frugivore
AVIBASE-CD8CB4D4,56.36667,1400.0,2000.0,3400.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-44C8D624,56.0,1150.0,,,Forest,Herbivore,,No,Frugivore
AVIBASE-25F5A3A8,114.0,1200.0,2100.0,3300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-174776FC,254.75,3200.0,300.0,3500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-304DE3C6,16.0,0.0,1000.0,1000.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-40123D94,26.46667,450.0,800.0,1250.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-AD945C6E,17.425,0.0,1000.0,1000.0,Shrubland,Herbivore,CP,No,Nectarivore
AVIBASE-8B89A812,29.0,0.0,1200.0,1200.0,Forest,Herbivore,,No,Frugivore
AVIBASE-86C258A6,42.825,1000.0,1000.0,2000.0,Forest,Omnivore,,No,Omnivore
AVIBASE-92C84F5F,38.5,0.0,500.0,500.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-D6C393EC,26.75,0.0,1000.0,1000.0,Shrubland,Herbivore,CP,No,Nectarivore
AVIBASE-0A0D3BB9,135.5,0.0,1500.0,1500.0,Forest,Herbivore,HC,No,Nectarivore
AVIBASE-73A0AA07,27.625,0.0,1220.0,1220.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-9AA8B692,,,,,Forest,Herbivore,CP,No,Omnivore
AVIBASE-685B4E33,15.25,800.0,1340.0,2140.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-772E19B8,10.25,0.0,1000.0,1000.0,Shrubland,Herbivore,HC,No,Nectarivore
AVIBASE-16F618F3,54.0,0.0,2130.0,2130.0,Forest,Omnivore,,No,Omnivore
AVIBASE-2C4F7BFE,45.5,1300.0,440.0,1740.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-5D40476F,14.63333,600.0,100.0,700.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-04AEB6A1,14.65,0.0,500.0,500.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-E98DDFE9,13.9,0.0,1200.0,1200.0,Forest,Herbivore,CP,No,Nectarivore
AVIBASE-AE5588B1,14.0,0.0,600.0,600.0,Forest,Herbivore,CP,No,Nectarivore
AVIBASE-9A3DA80E,,0.0,1200.0,1200.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-F1708B0F,,0.0,1210.0,1210.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-5E3027B3,,0.0,500.0,500.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-94C17280,12.55,0.0,800.0,800.0,Forest,Herbivore,CP,No,Nectarivore
AVIBASE-C91CA2B0,8.375,600.0,1052.0,1652.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-67493A7E,,0.0,1175.0,1175.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-F862BDE9,9.15,500.0,500.0,1000.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-95FB462E,10.25,500.0,1340.0,1840.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-3BFB057A,,0.0,1000.0,1000.0,Shrubland,Herbivore,,No,Nectarivore
AVIBASE-D3CD36A4,,1000.0,270.0,1270.0,Woodland,Herbivore,,No,Nectarivore
AVIBASE-CEE16E70,8.35,0.0,800.0,800.0,Coastal,Herbivore,CP,No,Nectarivore
AVIBASE-05676767,32.0,0.0,930.0,930.0,Forest,Herbivore,,No,Nectarivore
AVIBASE-50976CA4,32.3,0.0,,,Forest,Herbivore,,No,Nectarivore
