avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen_avg,beak_culmen_avg_m,beak_culmen_avg_f,beak_nares_avg,beak_nares_avg_m,beak_nares_avg_f,beak_width_avg,beak_width_avg_m,beak_width_avg_f,beak_depth_avg,beak_depth_avg_m,beak_depth_avg_f,tarsus_avg,tarsus_avg_m,tarsus_avg_f,wing_len_avg,wing_len_avg_m,wing_len_avg_f,kipps_avg,kipps_avg_m,kipps_avg_f,secondary_avg,secondary_avg_m,secondary_avg_f,hwi_avg,hwi_avg_m,hwi_avg_f,tail_avg,tail_avg_m,tail_avg_f,total_individuals,female_count,male_count,mass_avg,mass_source,inference,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle,lat_min,lat_max,lat_centroid,lon_centroid,range_size
AVIBASE-13B9C70F,,Dubusia_taeniata,,,Thraupidae,Passeriformes,18.40000,18.40000,15.26231,8.93013,8.95000,9.05213,4.80000,4.80000,4.86912,6.70000,6.70000,5.77186,27.70000,27.70000,19.41877,95.00000,95.00000,72.41476,14.89080,15.15034,14.30319,58.94310,59.81068,58.16509,20.21762,20.26650,19.78618,90.00000,90.00000,55.86163,,,,23.32297,,,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,-9.83261,5.21604,-2.36643,-69.75654,1158353.34382
AVIBASE-AD73A859,,Arremon_taciturnus,,,Emberizidae,Passeriformes,15.30000,15.30000,14.18295,8.88576,8.92666,8.85329,5.30000,5.30000,5.06329,6.60000,6.60000,6.75168,23.30000,23.30000,20.85727,76.00000,76.00000,70.44846,12.39586,12.59233,12.33890,59.53302,60.46432,58.36321,16.97474,16.98893,17.19102,67.00000,67.00000,61.25215,,,,23.11487,,,Forest,1.00000,1.00000,Omnivore,Omnivore,Generalist,-1.06449,14.61029,6.91405,-58.55332,1604254.64131
AVIBASE-997E5F29,Pomatorhinus phayrei,Pomatorhinus_ferruginosus,,,Timaliidae,Passeriformes,29.00000,19.55199,29.00000,19.70000,11.50889,19.70000,4.50000,4.18668,4.50000,7.10000,5.50261,7.10000,30.70000,27.98414,30.70000,91.00000,81.84550,91.00000,7.50000,8.17356,7.50000,83.50000,73.83688,83.50000,8.20000,10.29606,8.20000,96.00000,81.89837,96.00000,,,,40.52199,,,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,9.99915,20.88056,16.07050,91.63373,601439.28801
AVIBASE-A4E6B481,,Diopsittaca_nobilis,,,Psittacidae,Psittaciformes,28.30000,28.30000,24.94184,21.51602,22.03320,20.60848,19.30000,19.30000,12.67583,29.90000,29.90000,21.58565,14.90000,14.90000,16.83284,171.00000,171.00000,156.08381,62.97972,63.72958,62.12270,96.63979,97.44481,94.89305,40.16180,40.05840,40.34300,160.00000,160.00000,114.89151,,,,188.57333,,,Forest,2.00000,1.00000,Herbivore,Frugivore,Insessorial,-12.21083,-1.37086,-6.88588,35.07314,816187.74699
AVIBASE-B70107D2,Phacellodomus rufifrons,Phacellodomus_rufifrons,,,Furnariidae,Passeriformes,15.80000,19.50703,19.96314,9.90000,9.90000,12.49766,2.95000,3.10000,3.61979,4.45000,4.40000,4.55670,19.10000,20.70000,22.00718,62.60000,63.20000,74.33150,9.40000,9.40000,12.17389,53.80000,53.80000,62.06753,14.90000,14.90000,15.82506,72.00000,76.88412,76.36337,,,,26.54788,,,Shrubland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-20.36054,-5.96340,-13.37579,-65.75830,962428.14089
AVIBASE-7FEDAAAB,,Pionites_leucogaster,,,Psittacidae,Psittaciformes,32.50000,26.41211,32.50000,21.51602,22.03320,20.60848,12.90000,13.20842,12.90000,24.70000,22.91086,24.70000,21.20000,17.53649,21.20000,137.00000,161.01165,137.00000,62.97972,63.72958,62.12270,96.63979,97.44481,94.89305,40.16180,40.05840,40.34300,117.95368,120.29275,114.89151,,,,188.57333,,,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,-12.21083,-1.37086,-6.88588,35.07314,816187.74699
AVIBASE-58E25701,Pipilo maculatus,Pipilo_maculatus,,,Emberizidae,Passeriformes,17.23571,17.61250,16.73333,10.27692,10.31250,10.22000,5.89286,5.87500,5.91667,7.95714,7.95000,7.96667,27.92143,28.32500,27.38333,84.32143,86.62500,81.25000,11.76154,11.86250,11.60000,74.04615,74.76250,72.90000,13.71538,13.68750,13.76000,97.57143,99.25000,95.33333,,,,23.11487,,,Forest,2.00000,1.00000,Omnivore,Omnivore,Generalist,-1.06449,14.61029,6.91405,-58.55332,1604254.64131
AVIBASE-1D15CDDD,,Actenoides_monachus,,,Alcedinidae,Coraciiformes,52.20000,52.20000,46.28045,35.99087,36.69693,36.22300,12.30000,12.30000,11.26632,15.40000,15.40000,11.87706,22.50000,22.50000,14.00252,140.00000,140.00000,96.69265,22.13936,22.68945,22.56223,73.63221,73.59340,74.68496,22.77820,23.16357,22.87393,118.00000,118.00000,66.92269,,,,74.76842,,,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-10.78540,6.40283,-1.63779,85.95301,2683396.57062
AVIBASE-1E0886D6,,Nesoclopeus_woodfordi,,,Rallidae,Gruiformes,42.50000,35.08155,33.30621,18.18484,18.09696,17.46443,6.00000,4.50209,4.33309,10.50000,8.29734,7.91434,67.70000,45.07939,43.73117,132.39216,134.15596,129.57578,29.49828,30.44695,30.10362,101.57544,101.84809,99.63955,21.79785,22.23367,22.28385,53.23260,53.21957,52.12019,,,,294.81773,,,Wetland,3.00000,1.00000,Herbivore,Herbivore aquatic,Terrestrial,-15.68243,11.06471,-2.05171,27.10386,3429356.63757
AVIBASE-07D343CC,,Eurylaimus_javanicus,,,Eurylaimidae,Passeriformes,29.45000,21.12569,19.15135,20.10000,13.22229,12.97099,16.95000,12.97540,11.88594,11.50000,9.55525,8.76359,25.30000,22.41947,20.97520,104.50000,100.69697,95.15292,22.40000,17.93757,18.21461,82.10000,77.49577,76.71840,21.45000,18.95106,19.44486,54.50000,71.71754,64.14781,,,,59.30000,,,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-2.75111,14.00944,5.86278,89.34167,1008869.01333
AVIBASE-4B54F25A,,Dicrurus_adsimilis,,,Dicruridae,Passeriformes,24.15000,24.30000,24.00000,18.23501,18.36201,17.89106,8.65000,8.50000,8.80000,8.05000,8.00000,8.10000,20.35000,20.80000,19.90000,121.00000,118.00000,124.00000,33.25025,34.02735,30.70994,101.79055,102.16533,100.48712,24.58685,24.94621,23.43268,106.00000,106.00000,106.00000,,,,56.78462,,,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-7.50731,12.23385,4.06962,86.57000,2340550.33462
AVIBASE-BB0C3E76,Psilopogon franklinii,Megalaima_franklinii,Megalaimidae,Piciformes,Ramphastidae,Piciformes,24.25000,23.10000,24.25000,17.40000,17.75000,17.05000,8.78333,9.00000,8.25000,10.86667,10.75000,10.75000,24.70000,24.30000,24.35000,99.66667,101.50000,96.00000,16.50000,16.50000,16.50000,82.25000,85.00000,79.50000,16.72500,16.25000,17.20000,65.33333,62.50000,60.00000,4.00000,2.00000,2.00000,63.50000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,1.76000,29.82000,22.88000,99.21000,747848.45000
AVIBASE-229575C0,Psilopogon asiaticus,Megalaima_asiatica,Megalaimidae,Piciformes,Ramphastidae,Piciformes,26.18000,25.80000,25.85000,18.36250,18.40000,18.32500,9.74000,9.82000,9.52500,11.66000,11.78000,11.52500,25.45000,25.48000,24.97500,103.20000,104.80000,101.75000,18.13750,19.92500,16.35000,85.48750,85.57500,85.40000,17.51250,18.90000,16.12500,67.70000,69.10000,66.37500,8.00000,4.00000,4.00000,90.50000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,12.03000,35.14000,23.60000,96.74000,1991863.60000
AVIBASE-4192820D,Psilopogon australis,Megalaima_australis,Megalaimidae,Piciformes,Ramphastidae,Piciformes,17.50000,17.15000,18.30000,14.02500,14.05000,15.80000,7.12000,6.70000,7.40000,8.16000,8.25000,8.20000,18.64000,18.95000,17.70000,73.80000,74.50000,73.00000,16.12500,15.05000,18.40000,58.12500,59.45000,54.60000,21.72500,20.20000,25.20000,46.20000,45.00000,46.00000,4.00000,1.00000,2.00000,33.30000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,-8.85000,-6.33000,-7.52000,110.07000,78190.52000
AVIBASE-6AED5E06,,Lampornis_castaneoventris,,,Trochilidae,Apodiformes,23.00000,23.00000,23.97645,18.91386,18.60502,18.92542,2.10000,2.10000,2.08817,2.00000,2.00000,2.03048,8.10000,8.10000,5.14570,65.00000,65.00000,55.45483,35.92403,36.83923,35.06589,20.91866,21.30128,20.33135,63.41372,63.56453,63.52494,36.00000,36.00000,36.88212,,,,5.11534,,,Forest,1.00000,1.00000,Herbivore,Nectarivore,Aerial,-4.08974,7.45617,1.74843,-74.54946,652404.52886
AVIBASE-0DA1CA5D,Oreotrochilus estella,Oreotrochilus_estella,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes,25.56000,25.90000,25.05000,18.75000,19.15000,18.35000,2.46000,2.36667,2.60000,2.57778,2.58000,2.57500,8.05556,8.10000,8.00000,72.33333,72.60000,72.00000,43.02500,42.92500,43.12500,29.22500,29.57500,28.87500,59.55000,59.17500,59.92500,52.00000,53.20000,50.50000,8.00000,4.00000,4.00000,8.10000,Dunning,NO,Grassland,3.00000,1.00000,Herbivore,Nectarivore,Insessorial,-27.54000,-13.19000,-19.03000,-68.29000,595797.12000
AVIBASE-37A12174,Strix aluco,Strix_aluco,,,Strigidae,Strigiformes,30.25000,29.61667,31.06000,16.21667,16.20000,16.23333,7.98750,8.12500,8.20000,14.91429,14.83333,15.50000,46.41818,46.75000,46.02000,264.80000,264.60000,265.00000,77.72000,77.68000,77.76000,187.08000,186.92000,187.24000,29.34000,29.40000,29.28000,171.10000,171.60000,170.60000,,,,337.80242,,,Forest,1.00000,1.00000,Carnivore,Vertivore,Insessorial,-3.34359,14.16631,5.96175,36.92481,2609773.07218
AVIBASE-5CFA320E,,Ninox_novaeseelandiae,,,Strigidae,Strigiformes,26.90000,26.45357,26.90000,14.65791,14.55764,15.17399,6.80000,8.74014,6.80000,13.69954,13.71338,14.18316,40.80000,37.37138,40.80000,203.36032,204.36119,210.12337,57.46565,58.45828,58.84335,146.14790,146.81689,152.03934,27.16080,27.39816,26.84733,110.29450,111.06668,113.50072,,,,337.80242,,,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-3.34359,14.16631,5.96175,36.92481,2609773.07218
AVIBASE-DC8CC91D,,Bubo_africanus,,,Strigidae,Strigiformes,37.30000,26.45357,26.93760,14.65791,14.55764,15.17399,9.80000,8.74014,8.94859,13.69954,13.71338,14.18316,68.40000,37.37138,38.04509,203.36032,204.36119,210.12337,57.46565,58.45828,58.84335,146.14790,146.81689,152.03934,27.16080,27.39816,26.84733,110.29450,111.06668,113.50072,,,,337.80242,,,Forest,2.00000,1.00000,Carnivore,Vertivore,Insessorial,-3.34359,14.16631,5.96175,36.92481,2609773.07218
AVIBASE-489F3A6A,Otus bakkamoena,Otus_bakkamoena,Strigidae,Strigiformes,Strigidae,Strigiformes,21.01667,22.65000,20.80000,11.55000,14.62147,11.90000,6.13333,6.25000,5.50000,10.87500,13.77391,10.50000,30.76667,29.85000,32.10000,146.20000,144.00000,142.00000,40.25000,58.73871,40.00000,106.50000,146.92237,102.00000,27.42500,27.41978,28.20000,75.00000,83.00000,66.00000,5.00000,1.00000,1.00000,138.50000,Updated_literature,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,5.92000,34.20000,22.70000,77.07000,2947848.96000
AVIBASE-8B9017E8,,Otus_scops,,,Strigidae,Strigiformes,17.70000,26.45357,17.70000,14.65791,14.55764,15.17399,4.00000,8.74014,4.00000,13.69954,13.71338,14.18316,26.80000,37.37138,26.80000,203.36032,204.36119,210.12337,57.46565,58.45828,58.84335,146.14790,146.81689,152.03934,27.16080,27.39816,26.84733,110.29450,111.06668,113.50072,,,,337.80242,,,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-3.34359,14.16631,5.96175,36.92481,2609773.07218
AVIBASE-E603F9E5,Nannopsittaca dachilleae,Nannopsittaca_dachilleae,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,13.11667,15.30000,12.02500,9.95000,10.35000,9.55000,7.70000,7.75000,7.65000,9.90000,10.10000,9.70000,10.71667,11.65000,10.25000,81.96667,83.00000,81.45000,28.11667,28.35000,28.00000,53.85000,54.65000,53.45000,34.40000,34.20000,34.50000,39.60000,41.50000,38.65000,6.00000,4.00000,2.00000,41.50000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Omnivore,Insessorial,-14.14000,-3.78000,-12.34000,-69.75000,133890.40000
AVIBASE-7F285393,Nannopsittaca panychlora,Nannopsittaca_panychlora,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,17.15000,16.90000,17.40000,12.12500,11.90000,12.35000,6.77500,6.80000,6.75000,10.52500,10.95000,10.10000,9.60000,9.70000,9.50000,92.25000,91.00000,93.50000,43.72500,43.40000,44.05000,48.52500,47.60000,49.45000,47.42500,47.70000,47.15000,44.00000,44.50000,43.50000,4.00000,2.00000,2.00000,44.10000,Dunning,NO,Forest,1.00000,1.00000,Herbivore,Frugivore,Insessorial,0.92000,10.38000,5.00000,-62.48000,49125.11000
AVIBASE-3AC46C54,Nannopterum auritus,Phalacrocorax_auritus,Phalacrocoracidae,Suliformes,Phalacrocoracidae,Suliformes,68.15000,68.23333,59.34222,49.80000,49.46667,44.73389,11.97500,11.96667,9.46194,16.95000,16.70000,12.82194,64.22500,63.93333,55.30694,311.75000,307.00000,251.94167,126.75000,125.66667,89.67889,185.00000,181.33333,162.78111,40.75000,41.03333,35.34389,154.25000,148.00000,124.19333,4.00000,0.00000,3.00000,1806.50000,Dunning,NO,Marine,3.00000,2.00000,Carnivore,Aquatic predator,Aquatic,17.27000,62.43000,46.01000,-102.50000,4311610.21000
AVIBASE-56036504,Nannopterum brasilianus,Phalacrocorax_brasilianus,Phalacrocoracidae,Suliformes,Phalacrocoracidae,Suliformes,62.62500,65.35000,58.56667,44.61667,47.50000,41.73333,11.87500,12.17500,10.30000,14.87143,15.42500,14.13333,48.66250,50.67500,46.66667,275.40000,286.40000,265.50000,91.85000,91.90000,91.80000,191.67500,194.60000,188.75000,32.40000,32.10000,32.70000,187.25000,193.25000,186.00000,10.00000,4.00000,5.00000,1239.30000,Dunning,NO,Wetland,3.00000,1.00000,Carnivore,Aquatic predator,Generalist,-55.98000,34.12000,-11.18000,-65.40000,18288655.94000
AVIBASE-CEA9048D,Nannopterum harrisi,Phalacrocorax_harrisi,Phalacrocoracidae,Suliformes,Phalacrocoracidae,Suliformes,91.20000,91.90000,89.10000,67.22500,68.73333,62.70000,13.27500,13.96667,11.20000,20.45000,20.83333,19.30000,70.47500,72.00000,65.90000,188.75000,191.00000,182.00000,43.50000,42.33333,47.00000,145.25000,148.66667,135.00000,22.97500,22.03333,25.80000,154.00000,156.00000,148.00000,4.00000,1.00000,3.00000,3016.60000,Dunning,NO,Marine,3.00000,1.00000,Carnivore,Aquatic predator,Aquatic,-0.80000,0.17000,-0.38000,-91.50000,91.21000
AVIBASE-F8F526E4,Napothera epilepidota,Napothera_epilepidota,Pellorneidae,Passeriformes,Timaliidae,Passeriformes,15.52500,15.64286,14.70000,8.98750,9.01429,8.80000,2.93750,3.01429,2.40000,3.73750,3.74286,3.70000,22.00000,22.14286,21.00000,55.12500,54.85714,57.00000,5.47500,5.65714,4.20000,49.66250,49.21429,52.80000,9.92500,10.28571,7.40000,28.28571,28.28571,57.91789,8.00000,1.00000,7.00000,16.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Terrestrial,-8.48000,29.31000,15.00000,103.35000,1772374.97000
AVIBASE-C74E7545,Nasica longirostris,Nasica_longirostris,Furnariidae,Passeriformes,Dendrocolaptidae,Passeriformes,69.57500,71.23333,22.52803,59.12500,59.64000,61.00000,7.40000,7.35000,7.25000,8.15556,8.31667,7.75000,27.63333,28.08333,26.75000,136.27778,139.50000,131.25000,25.52500,26.88000,24.65000,110.30000,112.54000,106.60000,18.77500,19.28000,18.85000,130.75000,131.66667,79.61505,9.00000,2.00000,6.00000,92.00000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-15.04000,6.74000,-5.39000,-61.51000,5406855.93000
AVIBASE-0D52DFC7,Neafrapus boehmi,Neafrapus_boehmi,Apodidae,Caprimulgiformes,Apodidae,Apodiformes,6.25000,6.25000,6.25000,2.57500,2.40000,2.75000,1.87500,1.90000,1.85000,1.60000,1.65000,1.55000,8.97500,9.30000,8.65000,119.75000,124.50000,115.00000,77.25000,80.50000,74.00000,42.50000,44.00000,41.00000,64.50000,64.65000,64.35000,21.50000,21.50000,21.50000,4.00000,2.00000,2.00000,14.40000,Dunning,NO,Woodland,1.00000,2.00000,Carnivore,Invertivore,Aerial,-24.88000,0.27000,-11.94000,32.31000,1674288.30000
AVIBASE-4CB38AE8,Neafrapus cassini,Neafrapus_cassini,Apodidae,Caprimulgiformes,Apodidae,Apodiformes,8.72000,8.80000,8.66667,3.95000,4.10000,3.80000,2.56000,2.40000,2.66667,2.50000,2.35000,2.60000,13.70000,14.10000,13.43333,156.00000,151.50000,159.00000,108.25000,103.00000,113.50000,45.25000,48.50000,42.00000,70.47500,67.95000,73.00000,25.20000,24.00000,26.00000,5.00000,3.00000,2.00000,40.00000,Dunning,NO,Forest,1.00000,2.00000,Carnivore,Invertivore,Aerial,-5.90000,8.77000,1.74000,15.32000,2065483.42000
AVIBASE-131038AD,Necrosyrtes monachus,Necrosyrtes_monachus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,63.88000,62.46667,66.00000,42.50000,42.30000,42.70000,13.58000,14.03333,12.90000,15.24000,15.96667,14.15000,78.68000,79.03333,78.15000,471.40000,475.00000,466.00000,181.50000,182.50000,180.50000,288.00000,290.50000,285.50000,38.67500,38.60000,38.75000,223.00000,215.00000,235.00000,5.00000,2.00000,3.00000,2043.00000,Dunning,NO,Shrubland,2.00000,1.00000,Scavenger,Scavenger,Terrestrial,-27.06000,19.96000,4.78000,20.96000,10764077.19000
AVIBASE-F500EA53,Nectarinia bocagii,Nectarinia_bocagii,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,24.70000,25.30000,24.10000,18.27500,18.60000,17.95000,3.55000,3.50000,3.60000,3.05000,3.05000,3.05000,16.37500,16.60000,16.15000,69.00000,71.50000,66.50000,11.70000,12.90000,10.50000,57.30000,58.60000,56.00000,16.90000,18.05000,15.75000,76.50000,94.50000,58.50000,4.00000,2.00000,2.00000,14.80000,Dunning,NO,Woodland,2.00000,1.00000,Herbivore,Nectarivore,Insessorial,-14.15000,-5.14000,-11.14000,16.90000,114260.42000
AVIBASE-26F27894,Nectarinia famosa,Nectarinia_famosa,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,31.13750,32.52500,29.75000,25.82500,26.75000,24.90000,3.90000,4.05000,3.75000,3.17500,3.15000,3.20000,15.73750,15.77500,15.70000,68.75000,72.87500,64.62500,14.32500,16.87500,11.77500,54.42500,56.00000,52.85000,20.71250,23.22500,18.20000,82.18750,114.37500,50.00000,8.00000,4.00000,4.00000,14.40000,Dunning,NO,Shrubland,2.00000,1.00000,Omnivore,Omnivore,Insessorial,-34.84000,13.70000,-19.40000,29.07000,1109036.73000
AVIBASE-D91BCC1B,Nectarinia johnstoni,Nectarinia_johnstoni,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,32.31111,32.86000,31.62500,24.15000,25.25000,23.05000,4.00000,4.16667,3.75000,3.02000,3.03333,3.00000,17.78889,18.20000,17.27500,76.88889,81.10000,71.62500,14.31250,15.67500,12.95000,61.81250,64.95000,58.67500,18.76250,19.42500,18.10000,113.00000,163.80000,49.50000,9.00000,4.00000,5.00000,15.20000,Dunning,NO,Grassland,3.00000,1.00000,Omnivore,Nectarivore,Insessorial,-11.12000,0.81000,-3.02000,33.72000,21310.45000
AVIBASE-D4F9B273,Nectarinia kilimensis,Nectarinia_kilimensis,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,26.83333,27.28000,26.27500,19.80000,19.55000,20.05000,3.88000,4.06667,3.60000,3.42000,3.53333,3.25000,17.65556,17.76000,17.52500,70.77778,74.10000,66.62500,12.63750,15.62500,9.65000,57.48750,58.00000,56.97500,17.80000,21.15000,14.45000,87.05556,114.30000,53.00000,9.00000,4.00000,5.00000,15.70000,Dunning,NO,Woodland,2.00000,1.00000,Omnivore,Nectarivore,Insessorial,-20.45000,2.39000,-4.70000,30.90000,511131.66000
AVIBASE-0F533AC6,Nectarinia purpureiventris,Nectarinia_purpureiventris,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,20.60000,21.30000,19.90000,15.07500,15.85000,14.30000,3.47500,3.55000,3.40000,2.70000,2.60000,2.80000,15.87500,16.10000,15.65000,61.75000,65.00000,58.50000,12.60000,14.15000,11.05000,49.15000,50.85000,47.45000,20.32500,21.75000,18.90000,95.25000,135.50000,55.00000,4.00000,2.00000,2.00000,11.50000,Dunning,NO,Forest,2.00000,1.00000,Omnivore,Nectarivore,Insessorial,-4.52000,0.40000,-2.19000,29.28000,70154.05000
AVIBASE-FAFA576B,Nectarinia tacazze,Nectarinia_tacazze,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,30.08889,31.52000,28.30000,23.05000,24.20000,21.90000,3.88000,3.96667,3.75000,3.32000,3.36667,3.25000,18.08889,18.50000,17.57500,76.11111,79.80000,71.50000,12.07500,12.75000,11.40000,63.67500,67.25000,60.10000,15.97500,15.95000,16.00000,84.88889,108.00000,56.00000,9.00000,4.00000,5.00000,14.90000,Dunning,NO,Forest,2.00000,1.00000,Herbivore,Nectarivore,Insessorial,-4.40000,15.83000,7.70000,37.74000,285225.05000
AVIBASE-B112B157,Nemosia pileata,Nemosia_pileata,Thraupidae,Passeriformes,Thraupidae,Passeriformes,13.89444,13.45833,14.76667,8.96250,8.75000,9.17500,4.31111,4.32000,4.30000,5.23333,5.33333,5.03333,17.21111,17.15000,17.33333,68.42222,68.80000,67.66667,13.80000,13.70000,14.06667,54.78182,55.33750,53.30000,20.17273,19.88750,20.93333,47.38333,48.28333,45.58333,18.00000,6.00000,12.00000,16.00000,Dunning,NO,Forest,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-27.81000,12.46000,-9.69000,-55.17000,8991826.24000
AVIBASE-D9A06584,Nemosia rourei,Nemosia_rourei,Thraupidae,Passeriformes,Thraupidae,Passeriformes,9.50000,9.50000,15.13283,9.30000,9.30000,9.30619,6.10000,6.10000,5.18994,6.49544,6.46669,6.55706,19.00000,19.00000,19.88846,84.50000,84.50000,72.44870,18.00000,18.00000,13.61313,66.50000,66.50000,58.85300,21.30000,21.30000,18.68845,56.90000,56.90000,58.66751,1.00000,0.00000,1.00000,22.00000,Updated_literature,YES,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-20.56000,-19.89000,-20.38000,-41.17000,52.79000
AVIBASE-FA5A25B2,Neochen jubata,Neochen_jubata,Anatidae,Anseriformes,Anatidae,Anseriformes,36.78000,39.30000,35.10000,23.90000,24.85000,22.95000,17.38000,19.30000,16.10000,14.66000,16.25000,13.60000,60.94000,67.90000,56.30000,298.00000,321.50000,282.33333,131.22500,142.50000,119.95000,173.02500,179.00000,167.05000,43.07500,44.35000,41.80000,100.00000,96.00000,102.66667,5.00000,3.00000,2.00000,1250.00000,Dunning,NO,Riverine,3.00000,2.00000,Herbivore,Herbivore terrestrial,Terrestrial,-24.69000,9.44000,-5.56000,-62.11000,7934083.33000
AVIBASE-FAC6FDBA,Neochmia evangelinae,Neochmia_phaeton,Estrildidae,Passeriformes,Estrildidae,Passeriformes,11.43287,11.42723,11.41170,8.13052,8.14718,8.07133,5.63137,5.61148,5.56539,6.64293,6.62298,6.54410,15.16536,15.14014,15.01932,53.83559,54.08170,53.33915,9.81383,9.84030,9.68344,43.92722,44.15299,43.59257,18.10810,18.08781,17.98358,43.47140,44.26869,42.73142,0.00000,0.00000,0.00000,10.00000,DataFromSplit,YES,Shrubland,2.00000,1.00000,Herbivore,Granivore,Generalist,-16.25000,-2.32000,-8.92000,141.23000,132949.67000
AVIBASE-80FEE3DC,Neochmia modesta,Neochmia_modesta,Estrildidae,Passeriformes,Estrildidae,Passeriformes,10.54444,10.62500,10.48000,7.30000,7.15000,7.45000,5.80000,5.75000,5.84000,6.47778,6.35000,6.58000,14.57143,14.86667,14.35000,55.88889,56.25000,55.60000,13.92500,14.20000,13.65000,42.57500,42.80000,42.35000,24.62500,24.90000,24.35000,49.22222,51.12500,47.70000,9.00000,5.00000,4.00000,12.70000,Dunning,NO,Shrubland,2.00000,1.00000,Herbivore,Granivore,Terrestrial,-34.29000,-14.72000,-25.33000,146.66000,1594602.22000
AVIBASE-27E88DB9,Neochmia phaeton,Neochmia_phaeton,Estrildidae,Passeriformes,Estrildidae,Passeriformes,11.80000,12.07500,11.52500,7.86667,8.20000,7.70000,5.73750,5.65000,5.82500,7.03750,7.30000,6.77500,15.12000,15.15000,15.10000,50.31250,50.50000,50.12500,6.86667,7.60000,6.50000,43.13333,45.40000,42.00000,13.70000,14.30000,13.40000,61.25000,64.00000,58.50000,8.00000,4.00000,4.00000,10.00000,Dunning,NO,Shrubland,2.00000,1.00000,Herbivore,Granivore,Generalist,-22.97000,-11.12000,-16.74000,133.83000,1056985.14000
AVIBASE-FC54497E,Neochmia ruficauda,Neochmia_ruficauda,Estrildidae,Passeriformes,Estrildidae,Passeriformes,11.64444,11.78000,11.47500,8.17500,8.45000,7.90000,5.48889,5.54000,5.42500,6.38889,6.46000,6.30000,13.87500,13.95000,13.80000,50.88889,51.80000,49.75000,10.70000,11.05000,10.35000,39.55000,39.95000,39.15000,21.30000,21.65000,20.95000,43.61111,46.10000,40.50000,9.00000,4.00000,5.00000,11.10000,Dunning,NO,Wetland,3.00000,1.00000,Herbivore,Granivore,Terrestrial,-26.85000,-10.69000,-17.70000,127.54000,1106611.40000
